Date,Open,High,Low,Close,Adj Close,Volume
2010-08-02,111.989998,112.940002,111.540001,112.760002,94.033234,188263200
2010-08-03,112.480003,112.769997,111.849998,112.220001,93.582878,146657300
2010-08-04,112.529999,113.110001,112.160004,112.970001,94.208321,158171700
2010-08-05,112.250000,112.910004,112.080002,112.849998,94.108238,140473800
2010-08-06,111.739998,112.570000,110.919998,112.389999,93.724655,239728300
2010-08-09,112.919998,113.180000,112.320000,112.989998,94.225014,120800400
2010-08-10,112.029999,112.980003,111.370003,112.379997,93.716309,242916300
2010-08-11,110.650002,110.690002,109.120003,109.300003,91.147835,273406900
2010-08-12,107.650002,109.019997,107.599998,108.629997,90.589073,239542600
2010-08-13,108.290001,108.959999,108.180000,108.309998,90.322227,158698500
2010-08-16,107.570000,108.610001,107.180000,108.260002,90.280533,147895300
2010-08-17,109.190002,110.389999,108.879997,109.589996,91.389648,172270300
2010-08-18,109.540001,110.379997,108.910004,109.790001,91.556435,182922100
2010-08-19,109.220001,109.489998,107.430000,107.879997,89.963646,265847600
2010-08-20,107.559998,107.940002,106.750000,107.529999,89.671799,209714200
2010-08-23,108.040001,108.570000,107.070000,107.120003,89.329872,163490300
2010-08-24,105.949997,106.389999,104.970001,105.529999,88.003937,280677800
2010-08-25,104.949997,106.339996,104.290001,105.940002,88.345840,272234800
2010-08-26,106.440002,106.580002,104.879997,105.230003,87.753746,224439500
2010-08-27,105.889999,106.970001,104.309998,106.860001,89.113052,272649000
2010-08-30,106.580002,106.910004,105.300003,105.309998,87.820480,167238600
2010-08-31,104.919998,105.980003,104.489998,105.309998,87.820480,273933100
2010-09-01,106.730003,108.610001,106.660004,108.459999,90.447327,256828100
2010-09-02,108.720001,109.489998,108.489998,109.470001,91.289612,156112200
2010-09-03,110.540001,110.989998,109.949997,110.889999,92.473763,212197300
2010-09-07,110.370003,110.510002,109.550003,109.639999,91.431374,141973700
2010-09-08,109.860001,110.849998,109.809998,110.410004,92.073494,149924400
2010-09-09,111.650002,111.680000,110.620003,110.919998,92.498802,147017900
2010-09-10,111.120003,111.610001,110.870003,111.480003,92.965782,127819000
2010-09-13,112.580002,112.949997,112.129997,112.720001,93.999847,178503500
2010-09-14,112.500000,113.290001,112.080002,112.650002,93.941460,209823600
2010-09-15,112.320000,113.209999,111.980003,113.080002,94.300072,168608400
2010-09-16,112.730003,113.120003,112.349998,113.050003,94.275040,199962900
2010-09-17,113.040001,113.150002,112.180000,112.489998,94.310242,195836900
2010-09-20,112.879997,114.459999,112.519997,114.209999,95.752258,214555200
2010-09-21,114.300003,114.839996,113.510002,113.980003,95.559456,268389100
2010-09-22,113.800003,114.440002,113.099998,113.419998,95.089943,191322400
2010-09-23,112.489998,113.669998,112.180000,112.500000,94.318634,202354300
2010-09-24,113.750000,114.900002,113.650002,114.820000,96.263687,209671800
2010-09-27,114.860001,114.989998,114.160004,114.269997,95.802589,128761800
2010-09-28,114.419998,115.040001,113.180000,114.669998,96.137947,209207500
2010-09-29,114.379997,114.910004,114.019997,114.470001,95.970261,179665800
2010-09-30,115.050003,115.790001,113.589996,114.129997,95.685211,287106700
2010-10-01,114.989998,115.120003,113.930000,114.610001,96.087631,174638700
2010-10-04,114.370003,114.849998,113.180000,113.750000,95.366608,166153200
2010-10-05,114.800003,116.320000,114.669998,116.040001,97.286537,229634100
2010-10-06,116.019997,116.330002,115.559998,116.029999,97.278130,148626600
2010-10-07,116.500000,116.529999,115.190002,115.889999,97.160767,164860000
2010-10-08,116.050003,116.860001,115.610001,116.540001,97.705727,177760100
2010-10-11,116.720001,116.970001,116.250000,116.650002,97.797943,103098300
2010-10-12,116.269997,117.349998,115.650002,117.010002,98.099754,182210000
2010-10-13,117.660004,118.550003,117.379997,117.919998,98.862717,194347200
2010-10-14,117.809998,118.010002,116.720001,117.459999,98.477043,217764300
2010-10-15,118.279999,118.349998,116.760002,117.699997,98.678238,243705000
2010-10-18,117.739998,118.669998,117.309998,118.279999,99.164520,141204800
2010-10-19,117.190002,117.849998,116.019997,116.730003,97.865021,280604700
2010-10-20,116.940002,118.440002,116.870003,117.870003,98.820786,200051800
2010-10-21,118.400002,119.089996,117.209999,118.129997,99.038757,221585500
2010-10-22,118.309998,118.529999,118.000000,118.349998,99.223206,108212400
2010-10-25,119.139999,119.760002,118.610001,118.699997,99.516640,151145700
2010-10-26,118.099998,118.839996,117.870003,118.720001,99.533401,158982900
2010-10-27,117.889999,118.510002,117.260002,118.379997,99.248367,190024000
2010-10-28,119.059998,119.110001,117.830002,118.400002,99.265137,168576000
2010-10-29,118.279999,118.720001,118.070000,118.489998,99.340576,144305500
2010-11-01,119.070000,119.750000,117.849998,118.529999,99.374123,174074800
2010-11-02,119.419998,119.750000,119.099998,119.470001,100.162193,158345900
2010-11-03,119.680000,120.019997,118.449997,119.949997,100.564629,226702800
2010-11-04,121.279999,122.320000,119.970001,122.260002,102.501312,215039400
2010-11-05,122.339996,122.919998,122.180000,122.720001,102.886971,180654100
2010-11-08,122.339996,122.690002,121.940002,122.489998,102.694130,156107100
2010-11-09,122.820000,122.949997,121.120003,121.610001,101.956360,186621600
2010-11-10,121.580002,122.160004,120.660004,122.099998,102.367165,221387400
2010-11-11,121.050003,121.820000,120.680000,121.639999,101.981491,158017600
2010-11-12,120.820000,121.349998,119.650002,120.199997,100.774223,239068800
2010-11-15,120.580002,121.050003,119.980003,120.029999,100.631706,163940800
2010-11-16,119.290001,119.489998,117.589996,118.160004,99.063919,299566200
2010-11-17,118.209999,118.709999,117.860001,118.220001,99.114220,172308900
2010-11-18,119.360001,120.389999,119.349998,119.959999,100.572983,197723700
2010-11-19,119.900002,120.339996,119.250000,120.290001,100.849663,156852900
2010-11-22,119.690002,120.239998,118.769997,120.190002,100.765846,181361000
2010-11-23,118.769997,119.019997,117.989998,118.449997,99.307045,222309000
2010-11-24,119.199997,120.230003,119.180000,120.199997,100.774223,140046100
2010-11-26,119.160004,119.809998,118.800003,118.800003,99.600464,76007800
2010-11-29,118.500000,119.480003,117.739998,119.160004,99.902290,223642300
2010-11-30,117.980003,119.169998,117.809998,118.489998,99.340576,233930700
2010-12-01,120.199997,121.239998,120.190002,121.010002,101.453323,221037200
2010-12-02,121.199997,122.650002,121.129997,122.559998,102.752815,191213600
2010-12-03,122.139999,123.029999,122.110001,122.889999,103.029480,151288900
2010-12-06,122.629997,123.040001,122.500000,122.760002,102.920502,103050500
2010-12-07,123.940002,124.010002,122.760002,122.830002,102.979179,206581000
2010-12-08,122.980003,123.379997,122.410004,123.279999,103.356468,138019200
2010-12-09,123.970001,124.019997,123.150002,123.760002,103.758865,123705100
2010-12-10,124.139999,124.599998,123.730003,124.480003,104.362526,117571700
2010-12-13,125.050003,125.199997,124.519997,124.559998,104.429604,133812700
2010-12-14,124.750000,125.230003,124.290001,124.669998,104.521797,147249600
2010-12-15,124.440002,124.930000,123.889999,124.099998,104.043930,160823100
2010-12-16,124.180000,124.910004,123.750000,124.820000,104.647575,185035200
2010-12-17,124.080002,124.459999,123.820000,124.300003,104.759651,141075300
2010-12-20,124.639999,124.900002,123.980003,124.599998,105.012505,119085500
2010-12-21,124.989998,125.470001,124.870003,125.389999,105.678307,94965500
2010-12-22,125.480003,125.820000,125.410004,125.779999,106.007019,78878100
2010-12-23,125.639999,125.779999,125.290001,125.599998,105.855293,70053700
2010-12-27,125.129997,125.769997,125.040001,125.650002,105.897446,58126000
2010-12-28,125.900002,125.949997,125.500000,125.830002,106.049149,55309100
2010-12-29,125.980003,126.199997,125.900002,125.919998,106.125008,58033100
2010-12-30,125.800003,126.129997,125.529999,125.720001,105.956444,76616900
2010-12-31,125.529999,125.870003,125.330002,125.750000,105.981735,91218900
2011-01-03,126.709999,127.599998,125.699997,127.050003,107.077354,138725200
2011-01-04,127.330002,127.370003,126.190002,126.980003,107.018349,137409700
2011-01-05,126.580002,127.720001,126.459999,127.639999,107.574608,133975300
2011-01-06,127.690002,127.830002,127.010002,127.389999,107.363914,122519000
2011-01-07,127.559998,127.769997,126.150002,127.139999,107.153206,156034600
2011-01-10,126.580002,127.160004,126.199997,126.980003,107.018349,122401700
2011-01-11,127.440002,127.739998,126.949997,127.430000,107.397629,110287000
2011-01-12,128.210007,128.720001,127.459999,128.580002,108.366859,107929200
2011-01-13,128.630005,128.690002,128.050003,128.369995,108.189850,129048400
2011-01-14,128.190002,129.330002,128.100006,129.300003,108.973648,117677900
2011-01-18,129.179993,129.639999,129.029999,129.520004,109.159065,114401300
2011-01-19,129.410004,129.539993,127.910004,128.250000,108.088730,151958400
2011-01-20,127.959999,128.399994,127.129997,128.080002,107.945412,175745700
2011-01-21,128.880005,129.169998,128.229996,128.369995,108.189850,151462900
2011-01-24,128.289993,129.250000,128.259995,129.100006,108.805084,113715500
2011-01-25,128.759995,129.279999,128.110001,129.169998,108.864098,167552200
2011-01-26,129.490005,130.050003,129.229996,129.669998,109.285492,141281500
2011-01-27,129.699997,130.210007,129.470001,129.990005,109.555199,123302700
2011-01-28,130.139999,130.350006,127.510002,127.720001,107.642014,295637300
2011-01-31,128.070007,128.779999,127.750000,128.679993,108.451126,149249200
