Date,Open,High,Low,Close,Adj Close,Volume
2010-08-02,36.099998,36.099998,35.500000,35.500000,0.000000,101100
2010-08-03,36.130001,36.130001,36.130001,36.130001,0.000000,66000
2010-08-04,37.299999,38.000000,36.840000,37.230000,0.000000,77800
2010-08-05,36.139999,36.139999,36.040001,36.040001,0.000000,554000
2010-08-06,35.790001,36.130001,35.790001,36.130001,0.000000,119900
2010-08-09,35.880001,36.250000,35.599998,36.250000,0.000000,440000
2010-08-10,35.500000,35.500000,35.500000,35.500000,0.000000,100
2010-08-11,35.500000,35.500000,35.500000,35.500000,0.000000,0
2010-08-12,34.750000,34.750000,34.750000,34.750000,0.000000,150100
2010-08-13,35.299999,35.299999,35.299999,35.299999,0.000000,400
2010-08-16,34.970001,35.139999,34.970001,35.139999,0.000000,38400
2010-08-17,35.250000,35.250000,35.000000,35.000000,0.000000,149900
2010-08-18,35.000000,35.000000,35.000000,35.000000,0.000000,0
2010-08-19,35.000000,35.000000,35.000000,35.000000,0.000000,0
2010-08-20,34.770000,34.770000,34.770000,34.770000,0.000000,200
2010-08-23,34.770000,34.770000,34.770000,34.770000,0.000000,0
2010-08-24,34.549999,35.000000,34.549999,35.000000,0.000000,300
2010-08-25,34.360001,34.500000,34.000000,34.500000,0.000000,28400
2010-08-26,34.000000,34.250000,34.000000,34.000000,0.000000,100500
2010-08-27,34.000000,34.000000,34.000000,34.000000,0.000000,0
2010-08-30,34.000000,34.000000,34.000000,34.000000,0.000000,0
2010-08-31,34.169998,34.169998,34.169998,34.169998,0.000000,3200
2010-09-01,34.169998,34.169998,34.169998,34.169998,0.000000,0
2010-09-02,33.450001,33.450001,33.049999,33.049999,0.000000,1700
2010-09-03,34.349998,35.000000,34.349998,35.000000,0.000000,72400
2010-09-07,35.000000,35.000000,35.000000,35.000000,0.000000,0
2010-09-08,35.000000,35.000000,35.000000,35.000000,0.000000,0
2010-09-09,35.009998,35.009998,35.009998,35.009998,0.000000,32400
2010-09-10,35.599998,35.599998,35.000000,35.290001,0.000000,32300
2010-09-13,34.900002,34.900002,34.799999,34.799999,0.000000,900
2010-09-14,34.799999,35.049999,34.799999,34.959999,0.000000,365700
2010-09-15,34.959999,34.959999,34.959999,34.959999,0.000000,0
2010-09-16,35.549999,35.880001,35.549999,35.880001,0.000000,20200
2010-09-17,35.869999,35.869999,35.869999,35.869999,0.000000,14600
2010-09-20,35.599998,35.599998,35.599998,35.599998,0.000000,104100
2010-09-21,35.650002,36.349998,35.650002,35.869999,0.000000,432600
2010-09-22,35.580002,35.650002,35.549999,35.549999,0.000000,325500
2010-09-23,35.849998,35.849998,35.849998,35.849998,0.000000,300
2010-09-24,36.270000,36.580002,36.270000,36.580002,0.000000,1100
2010-09-27,36.599998,36.599998,36.599998,36.599998,0.000000,100
2010-09-28,36.119999,36.520000,36.119999,36.520000,0.000000,43400
2010-09-29,36.680000,36.790001,36.290001,36.290001,0.000000,6700
2010-09-30,35.950001,36.220001,35.799999,35.849998,0.000000,431300
2010-10-01,35.910000,35.919998,35.650002,35.919998,0.000000,265900
2010-10-04,35.650002,35.650002,35.099998,35.099998,0.000000,300
2010-10-05,35.099998,35.099998,35.099998,35.099998,0.000000,0
2010-10-06,35.200001,35.950001,35.200001,35.860001,0.000000,900
2010-10-07,35.680000,36.150002,35.680000,35.849998,0.000000,900
2010-10-08,35.849998,35.849998,35.849998,35.849998,0.000000,0
2010-10-11,35.849998,35.849998,35.849998,35.849998,0.000000,0
2010-10-12,35.200001,35.200001,35.099998,35.099998,0.000000,1400
2010-10-13,34.750000,34.950001,34.750000,34.950001,0.000000,200
2010-10-14,35.549999,35.549999,35.549999,35.549999,0.000000,600
2010-10-15,35.450001,35.980000,35.450001,35.880001,0.000000,366200
2010-10-18,36.470001,36.470001,36.189999,36.200001,0.000000,82600
2010-10-19,35.910000,35.910000,35.400002,35.720001,0.000000,28600
2010-10-20,35.950001,36.049999,35.950001,36.049999,0.000000,1200
